"ID","ERR3196800","ERR3196801","ERR3196802","ERR3196803","ERR3196804","ERR3196805","ERR3196806","ERR3196808","ERR3196809","ERR3196810","ERR3196811","ERR3196812","ERR3196813","ERR3196814","ERR3196816","ERR3196817","ERR3196818","ERR3196819","ERR3196820","ERR3196821","ERR3196822"
"PF3D7_0731500",4.02541794494566,1.32394896045938,0.506172319655691,0.278420190131741,0.923814312096889,3.0405648470323,5.57712207099186,2.23617704594824,0.619833742677029,0.36377740137942,0.213901588080994,1.90851081173003,0.827356329816752,4.43659906130947,2.26227518403905,0.421077550434959,0.248148284301426,0.343904439499821,0.513318315949257,3.16048062266666,2.49905560213236
"PF3D7_0820400",1.88645089574643,0.537098528952389,0.156553236466938,0,0.437364189066995,0.264720224686583,0.422005682494199,1.44771298902956,0.402742745978488,0.281066757474326,0.185218335707231,0.224812470743405,0.111182965351553,0.41225799732833,1.34258726430497,0.421077550434957,0.248148284301426,0.320172868967563,0.214433861880834,0.437502224759257,0.499387774635714
"PF3D7_0935900",6.29855549567217,5.80031903627198,0.84987678058911,0.278420190131741,0.277957190618818,0.343166046013066,1.75639231666181,5.95529585437304,3.07149385732098,0.516202818940659,0,0.325315028536347,0.84890658530249,1.77636709236089,6.53174647011557,3.93997117920561,0.45981292890208,0,0.401081075776014,1.32515321006274,0.741680129287457
"PF3D7_1133500",2.28607993436507,0.679335277783999,0.544469549164095,0.278420190131741,0.277957190618818,0.264720224686583,0.930626594040483,2.38498811305289,0.619833742677029,0.620804595843573,0.185218335707231,0.325315028536347,0.111182965351553,0.732515817008713,1.72425112665125,0.64605084404848,0.555035055781335,0.390227625860985,0.617450593393728,0.614838400039567,0.389798244539272
"PF3D7_1223700",4.75280152727288,3.65271403521275,2.29193175471233,2.10414315726969,1.93848323445803,1.74403283355912,1.43239525554921,6.02924977240714,2.95650200047435,2.69707807975536,1.7931894666071,1.59622149422637,1.8005456515197,1.07214468588,3.99788466174843,3.49579652747955,1.78235091066432,2.24098653288739,1.97742266611985,1.42369851214265,1.75628801762469
"PF3D7_1253000",6.71673185362783,4.01662057178196,1.10179122862682,1.31618174234125,0.359861230739856,0.905155645158985,2.71146958398266,5.77989756694673,2.28221031419752,1.32518554836283,1.40265035077219,0.590602980790531,1.08514551673204,2.17893173627389,5.72361123495842,2.98030326080488,1.08820293972398,0.902791741687536,1.19029132522625,1.04458500130468,1.0958820764864
"PF3D7_1329500",4.56006878801629,2.1564160329984,0.156553236466938,0.45682247723237,0.145662353576915,0.0476321560743432,0.748098589362353,1.76538914603894,1.08886477828233,0.403419919410859,0.228032158474787,0.224812470743405,0.163718082314664,0.683836714314688,3.83273743783392,1.39952564774978,0.508209467426077,0.283827114424308,0.429969542262483,0.734857488726561,0.331714925278145
"PF3D7_1458300",1.98189371073554,1.23459568572364,0.228888241117219,0.564571857925661,0.802126151556283,1.00505155830087,0.748098589362353,1.03973432333969,0.342951819248889,0.0755644681026754,0.5980877555449,0.507478378160723,0.44414851451104,0.825207350274171,1.6378784976628,0.154422149258087,0.409736362673564,0.854043893008952,0.690896207687679,0.94854574947345,0.551211076222861
