"Sample","Group","8","16","24","32","40","44","48"
"ERR3196800",8,0.902484197480819,0.0966857864278864,0.000562540645326988,0,1.26356796818319e-05,0.000254144934296083,6.94831989494725e-07
"ERR3196801",16,7.05701021624087e-08,0.174325480017187,0.468123792083036,0,0.00309688381486948,0.354396190600234,5.75829145712553e-05
"ERR3196802",24,0,1.85682056666885e-08,0.00511093882311291,0.0671374034757669,0.752475455442964,0.173528951820022,0.0017472318699287
"ERR3196803",32,0,0.000374479472454127,9.95757752268586e-06,0.000647613018065129,0.281087723548393,0.199927413822287,0.517952812561278
"ERR3196804",40,0,0,0.00124165038357031,0.000142040587413978,0.0532413129744716,0.0458090997729316,0.899565896281612
"ERR3196805",44,0,0,2.1200025570684e-09,1.68223126082295e-09,1.57717098162556e-07,0.366354967673851,0.633644870806817
"ERR3196806",48,0.175448280262591,0.0176307513691887,0.00109614648332462,0,0.0156774009198889,0.0964398466219122,0.693707574343095
"ERR3196808",8,1.33333026654657e-06,0.400446876760241,0.567835917756539,0,0.00101189328818872,0.0306350758205546,6.89030442093585e-05
"ERR3196809",16,9.93469407083078e-09,0.00889510709093585,0.398135624483698,0.345751233485744,0,0.247111160213072,0.000106864791855505
"ERR3196810",24,0,1.16231928655188e-05,7.46538327109927e-06,0.0106207977894143,0.353800540685538,0.533494250564755,0.102065322384157
"ERR3196811",32,0,0.000164859062662293,1.69626684178217e-06,0.0012043154972479,0.445869436404247,0.504614463118103,0.0481452296508985
"ERR3196812",40,0,0,7.22105945806686e-08,2.76025557107515e-09,2.69055725572715e-05,0.103414580100007,0.896558439356585
"ERR3196813",44,0,0,2.74560845741962e-07,1.47797827958964e-06,0.00867069317116746,0.0152692096616366,0.976058344628071
"ERR3196814",48,4.27544626808795e-05,1.28340163083488e-07,1.99615809312337e-06,0,4.48926584838078e-07,4.67799054843154e-06,0.99994999412193
"ERR3196816",8,0.00147870477826438,0.850093270514248,0.135435167526403,0,0.000296976286401026,0.0126944702017712,1.41069291230906e-06
"ERR3196817",16,0.000231213119758467,1.33802437284126e-05,0.994861586081699,0,7.23535493986365e-06,0.00488593113324208,6.54066632476069e-07
"ERR3196818",24,0,8.28755723604604e-06,4.03276096172495e-08,0.0050609321518725,0.207283202822872,0.139606794900958,0.648040742239451
"ERR3196819",32,0,0,0.000151231874476521,2.86286937525597e-10,0.351815978995026,0.398420361693367,0.249612427150844
"ERR3196820",40,0,0,0.00236798891942255,4.19875562521544e-05,0.0981035333625134,0.389576781306253,0.509909708855558
"ERR3196821",44,0,5.48956516267708e-08,2.51818988670807e-09,4.58274270914544e-12,2.12267930384183e-10,1.18864366840887e-10,0.999999942250444
"ERR3196822",48,0,0,5.15708714532537e-05,2.53983966589681e-09,6.73189637770628e-08,0.00324720219864569,0.996701157071097
