"Sample","Group","8","16","24","32","40","44","48"
"ERR3196800",8,0.902645838399584,0.0967031034949257,0.000396867461502401,0,0,0.000254190453343168,1.90644869161767e-10
"ERR3196801",16,1.0180186129588e-07,0.251475593675712,0.237577186151845,0,0,0.510864051353494,8.30670170875569e-05
"ERR3196802",24,0,1.44839089776378e-08,0.00687272449280091,0.090280258328337,0.667764977711908,0.233345911320682,0.00173611366236308
"ERR3196803",32,0,0.00107214540213825,2.85088282340779e-05,0.00185413452740979,0.80476216339691,0.192283047845308,0
"ERR3196804",40,0,0,0.00174897479181381,0.000480736791265121,0.180195382376817,0.155041034654407,0.662533871385697
"ERR3196805",44,0,0,0,1.51768241422072e-10,1.57717098738297e-07,0.366354969011217,0.633644873119915
"ERR3196806",48,0.145219388137755,0.0183014420357759,0,0,0.0162737842647127,0.100108510745294,0.720096874816462
"ERR3196808",8,1.37699405138006e-06,0.413560676621239,0.586431359527967,0,0,5.57077778921719e-06,1.01607895316764e-06
"ERR3196809",16,2.62277472732626e-08,0.023483221434534,0.325196345516287,0,0,0.651038282104434,0.000282124716998117
"ERR3196810",24,0,1.03066470231105e-05,8.31397110393423e-06,0.0118280606253344,0.394016939920988,0.59413637883555,0
"ERR3196811",32,0,0,3.22632357070895e-06,0.00229062514200813,0.848049986415092,0.0580832530617599,0.0915729090575697
"ERR3196812",40,0,0,1.87831655988499e-08,1.26841916963229e-10,2.69055740656207e-05,0.103414585897516,0.896558489618411
"ERR3196813",44,0,0,7.60100402567524e-08,1.31256645815803e-06,0.00867069632698126,0.015269215219068,0.976058699877452
"ERR3196814",48,0,1.28345901989159e-07,3.62561233037635e-08,0,4.48946659203434e-07,4.67819973116782e-06,0.999994708251584
"ERR3196816",8,0.00149817002738315,0.861283656538543,0.137217997550418,0,0,1.4542086157987e-07,3.04627949933397e-08
"ERR3196817",16,0.00148239144487562,8.57856113618017e-05,0.967111011928912,0,0,0.031316617555667,4.19345918334561e-06
"ERR3196818",24,0,0,1.09994410547258e-07,0.0138037997825384,0.565369332009633,0.135026892021763,0.285799866191655
"ERR3196819",32,0,0,0.000412280740953053,7.80461071032732e-10,0.959103052853527,0.0404846656250594,0
"ERR3196820",40,0,0,0.00019911699530979,0.000116436949267036,0.272053845392867,0.661496418498242,0.0661341821643141
"ERR3196821",44,0,4.54507429719213e-08,6.13619729506124e-10,0,2.12267932794286e-10,1.18864368190481e-10,0.999999953604505
"ERR3196822",48,0,0,4.39552390105413e-07,1.74985016150517e-11,6.73224062318192e-08,0.00324736824913171,0.996752124858573
