"ID","ERR3196800","ERR3196801","ERR3196802","ERR3196803","ERR3196804","ERR3196805","ERR3196806","ERR3196808","ERR3196809","ERR3196810","ERR3196811","ERR3196812","ERR3196813","ERR3196814","ERR3196816","ERR3196817","ERR3196818","ERR3196819","ERR3196820","ERR3196821","ERR3196822"
"PF3D7_0731500",10.4589636487277,7.28654908461762,4.43953283510475,2.61088533814707,5.92180196382264,8.94012867700254,11.5990787340971,8.72578070765593,5.89156297001262,4.38763500884165,3.53528388535892,7.65465427695525,5.63155558203728,10.8761326647269,8.50080249067453,5.61431074050139,3.73006312144491,4.02194974924911,4.60779961924311,9.36679083124298,8.7381227751516
"PF3D7_0820400",1.95077576613941,0.869419296823838,2.49624512207395,2.8101273922227,2.27040429060867,1.95857432499969,1.89464745672854,0.565530280232763,1.22758410918809,3.49450413162859,3.03420235103019,2.0861171770047,2.00153475032548,2.47912969861775,1.34258726430497,1.89197042452769,3.2680390390186,2.66501134188619,2.53125608878689,1.72363484626708,2.35340365664247
"PF3D7_0935900",13.6368875202894,13.3235920757871,8.13716991875184,4.4219057897865,3.57803989173345,4.71567827095881,8.95077896899376,13.8165190333725,10.649348656314,5.92462453203814,4.37578093796183,5.03500251759605,6.22312228982253,8.86811635873356,13.4853486749206,11.1269225649345,6.07149779743978,3.85289648910694,4.60067081827,6.17581097811797,5.28542977700495
"PF3D7_1133500",2.35900308458932,0.53709852895239,2.43640397400039,2.30393307577334,2.33258190709915,2.64073177518311,3.90027213214071,1.49760686282162,1.19413459082173,2.93882841899026,2.81301511103654,2.01266020959394,1.92750725750307,2.60211492825104,1.34258726430497,1.89197042452769,3.04835253800286,2.76727833728552,2.51786309711422,2.39261736878472,2.55089062528496
"PF3D7_1223700",5.41409254589931,5.08435112497523,7.28563246715527,6.96449131832293,6.17917350628234,5.77455108786156,5.61373388423604,6.5098717736491,6.84002650568099,7.08886441200129,6.79043277664381,6.19819122584171,6.92755392178507,5.18991644483035,5.52135457618217,6.92601846223497,6.97830862320794,6.64368701989645,6.01626221677107,5.55215097063011,5.90731092437995
"PF3D7_1253000",12.8230135338098,10.2256152496674,7.50723365858703,8.16456647242479,6.306627980469,6.92727495002065,8.68442721267257,11.9104095320654,7.87156841202207,8.28576411805787,8.21747185343455,7.1086089697751,7.8824779425655,7.54307173356132,11.6752380047685,8.56762244761321,8.36470686749283,7.86044842912015,6.38787351559697,6.54218915774839,6.58343572844318
"PF3D7_1329500",11.6038309681683,10.0625050174085,6.61031493169542,6.63513501060435,4.95504566106318,5.35915702946996,8.43478137058476,10.9000870742616,7.92245706549385,6.62794487553562,5.89993003011841,5.91139180577503,6.35015884874311,8.15407487762582,10.651810970845,8.25905871662219,6.53105708664634,5.78604801491478,5.0051718736,6.16427703923314,5.60544086671002
"PF3D7_1458300",4.07676553304477,1.88998270827584,1.37049378222253,4.97207796458738,6.04297878192022,6.51494825859086,6.21345667334892,2.24594122136811,1.06439044276022,3.4143062258838,5.40304981950241,5.93212551886999,5.51969697390965,6.15298155116346,3.29439939265814,1.92095445652033,4.35998075158595,6.1469877554102,5.62707454942556,6.1360923407405,6.10574281432669
