,ERR3196800,ERR3196801,ERR3196802,ERR3196803,ERR3196804,ERR3196805,ERR3196806,ERR3196808,ERR3196809,ERR3196810,ERR3196811,ERR3196812,ERR3196813,ERR3196814,ERR3196816,ERR3196817,ERR3196818,ERR3196819,ERR3196820,ERR3196821,ERR3196822
ERR3196800,0.0,0.08002406851815795,0.0003968016821247147,0.0,0.0,0.0,1.2341897599924414e-10,0.11681822603810559,0.008594485224877348,0.00016574646214964872,0.0,0.0,0.00025395777634673676,6.719429444993209e-11,0.7856780020071896,0.008068521554607218,0.0,0.0,0.0,1.9054582807773174e-07,0.0
ERR3196801,4.1186047161832725e-11,0.0,0.019548678349513002,0.0,0.0,0.0,5.1576004464739744e-05,5.132860158393179e-08,0.013757187341800274,0.21793945057563777,0.0,0.0,0.5106725509137066,3.1459874455506444e-05,5.0393912629266805e-08,0.23762413920617556,0.0,0.0,0.0,0.0003748559705463612,0.0
ERR3196802,0.0,1.0484920767271036e-08,0.0,0.004239623292017615,0.0,0.0,0.0,0.0,2.917247414348089e-11,0.0032977078836404256,0.011459515632340812,0.0,0.23334590887406817,0.0017361136441600665,0.0,1.4454736351631728e-08,0.0035750165371005154,0.07458111845739719,0.6677649707104457,0.0,0.0
ERR3196803,0.0,0.0,2.0365544894738108e-05,0.0,0.025278807051902476,0.0,0.0,0.0,0.0007948385492316046,3.4759257292084326e-07,1.0274588966347355e-05,0.5487769446805616,0.14254967515263228,0.0,0.0,0.0,4.219768822000653e-07,0.0013642941914504296,0.022557346784938693,0.0,0.2586466838859668
ERR3196804,0.0,0.0,0.0,0.000405417894608788,0.0,0.0005957397322346868,0.0,0.0,0.0,0.0024473902164470376,7.119703335865163e-05,0.01260047701331424,0.0029816634169971606,0.0,0.0,0.0,0.001744694368019513,2.945312778052931e-06,0.16715389694762509,0.15108418559381415,0.6609123924708027
ERR3196805,0.0,0.0,0.0,0.0,1.6802624443605145e-08,0.0,0.0009363577071457508,0.0,0.0,0.0,1.0599415787468765e-10,1.3639981936682e-07,7.163515445026859e-09,0.6324571662959535,0.0,0.0,4.1766985633982517e-10,4.577408348399507e-11,4.514654861997886e-09,0.3663549616946864,0.00025134885216191404
ERR3196806,0.14505433879156734,0.017133514124130656,0.001136551725664596,0.0,0.0,0.05977669913124121,0.0,0.0,0.0008035569241223847,0.0,0.0,0.01625528826712357,0.001093177404055356,0.6565756168175686,0.0,0.0003435704519949129,0.0,0.0,0.0,0.03912485570935661,0.06270283065317486
ERR3196808,4.5719469857945027e-10,5.452477654609097e-06,0.40626159467499595,0.0,0.0,0.0,5.587474815820376e-07,0.0,0.09726362427318348,0.16218814219757516,0.0,0.0,0.030662791754298122,4.2617565423869974e-07,1.3343143748371088e-06,0.3036106749653973,0.0,0.0,0.0,5.399962189956953e-06,0.0
ERR3196809,1.1364329097819252e-08,8.776619522775801e-11,0.018292409599432992,0.0,0.0,0.0,6.592701536794197e-05,4.0090353882639555e-11,0.0,0.1701302239253181,0.0,0.0,0.3772193302012473,9.75394038958252e-05,3.792249517021919e-09,0.013606457940890144,0.4205880966294126,0.0,0.0,0.0,0.0
ERR3196810,0.0,0.0,4.2500444443504473e-07,0.0016440800461151644,0.0888116291161407,0.0,0.0,0.0,1.0306619836817607e-05,0.0,0.0005368239327109844,0.2550412078260062,0.5941348116560827,0.0,0.0,2.637743662295875e-06,7.888944729374601e-06,0.009647125447116305,0.05016306366315483,0.0,0.0
