,ERR3196800,ERR3196801,ERR3196802,ERR3196803,ERR3196804,ERR3196805,ERR3196806,ERR3196808,ERR3196809,ERR3196810,ERR3196811,ERR3196812,ERR3196813,ERR3196814,ERR3196816,ERR3196817,ERR3196818,ERR3196819,ERR3196820,ERR3196821,ERR3196822
ERR3196800,0.0,0.08008947731127782,0.0,0.0,0.0,0.0,1.235198542277282e-10,0.11691370905116712,0.008601510047739463,0.0,0.0,0.0,0.0,6.724921664753959e-11,0.7863201869253491,0.008075116473697451,0.0,0.0,0.0,0.0,0.0
ERR3196801,1.519883069463755e-10,0.0,0.0721402205389388,0.0,0.0,0.0,0.00019033022438042765,1.8941723691066864e-07,0.050767960426219456,0.0,0.0,0.0,0.0,0.0,1.8596796703578105e-07,0.876901113273269,0.0,0.0,0.0,0.0,0.0
ERR3196802,0.0,0.0,0.0,0.0165663486959449,0.0,0.0,0.0,0.0,1.1399158502932697e-10,0.012885809642713608,0.044778113236953285,0.0,0.911800277269525,0.0,0.0,5.6481952809331524e-08,0.013969394558918873,0.0,0.0,0.0,0.0
ERR3196803,0.0,0.0,0.0001223135825130304,0.0,0.0,0.0,0.0,0.0,0.0,2.0876089035975105e-06,6.170823279309857e-05,0.0,0.8561401889370555,0.0,0.0,0.0,2.5343541980506745e-06,0.008193824963707956,0.13547734232082873,0.0,0.0
ERR3196804,0.0,0.0,0.0,0.0,0.0,0.0007055866535394019,0.0,0.0,0.0,0.0,8.432487173723412e-05,0.014923846652756275,0.0035314446872432223,0.0,0.0,0.0,0.0,3.4883914472142798e-06,0.19797497529824434,0.0,0.7827763334450323
ERR3196805,0.0,0.0,0.0,0.0,1.6818372465862226e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3652765816952964e-07,7.1702293486224475e-09,0.6330499278353731,0.0,0.0,0.0,0.0,4.518886158453295e-09,0.36669832270415986,0.0002515844253208228
ERR3196806,0.15747097593474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01764673934505781,0.0011867532823941378,0.7127784250823652,0.0,0.00037298004891615354,0.0,0.0,0.0,0.04247393951249726,0.06807018679402829
ERR3196808,5.664356411264367e-10,6.755278846435192e-06,0.5033327104618428,0.0,0.0,0.0,6.922531887204368e-07,0.0,0.12050354814839898,0.0,0.0,0.0,0.0,0.0,1.65313206982372e-06,0.3761546401592175,0.0,0.0,0.0,0.0,0.0
ERR3196809,3.555262538603724e-07,2.7457130408948303e-09,0.572267117837506,0.0,0.0,0.0,0.002062487332090495,1.254202796236038e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1863826301451703e-07,0.4256699166659709,0.0,0.0,0.0,0.0,0.0
ERR3196810,0.0,0.0,6.477401000069225e-07,0.002505706910678628,0.0,0.0,0.0,0.0,0.0,0.0,0.0008181617684552624,0.0,0.9055080419953646,0.0,0.0,0.0,1.2023370378507112e-05,0.014702975659939195,0.07645244255508372,0.0,0.0
ERR3196811,0.0,0.0,0.0,2.1717521234460833e-08,0.10304856882926396,0.0,0.0,0.0,0.0,2.77969874371101e-07,0.0,0.0,0.7832456996096431,0.0,0.0,0.0,4.6790210118587304e-08,0.030888783528767366,0.08281660155471986,0.0,0.0
ERR3196812,0.0,0.0,0.0,0.0,1.404544810939301e-06,0.0011317272405896811,0.0,0.0,0.0,0.0,0.0,0.0,1.2444778194982616e-11,0.10604492504178534,0.0,0.0,0.0,0.0,2.552157960962873e-05,0.1023618462342555,0.7904345753465042
ERR3196813,0.0,0.0,0.0,0.0,0.001580484247198437,0.0,0.0,0.0,0.0,3.9143929754038567e-08,0.0,0.006606290359225471,0.0,0.9592373499377741,0.0,0.0,3.804482350407198e-08,0.0,0.0006183810953572826,0.0,0.03195741717169129
ERR3196814,0.0,0.0,0.0,0.0,0.0,2.9255799132886378e-06,0.9999942806294667,0.0,0.0,0.0,0.0,3.6685837997119595e-07,8.321523498668063e-07,0.0,0.0,4.0300518257146606e-08,0.0,0.0,0.0,9.204684335456071e-07,6.340109383522232e-07
ERR3196816,3.197230429384394e-08,0.6877200293786635,0.08153076799441629,0.0,0.0,0.0,1.9898397235094697e-08,0.0015948359332125595,0.04787906069405839,0.0,0.0,0.0,0.0,0.0,0.0,0.18127525412894785,0.0,0.0,0.0,0.0,0.0
ERR3196817,0.009217418976533602,0.010454372843714395,0.808461165031638,0.0,0.0,0.0,0.00042975329967225083,0.04789179348099973,6.490139373459236e-08,0.0,0.0,0.0,0.0,0.0,0.12354543146604813,0.0,0.0,0.0,0.0,0.0,0.0
ERR3196818,0.0,0.0,4.5164252548930525e-07,8.444431901841527e-05,0.0,0.0,0.0,0.0,0.0,7.262466505990028e-08,0.00018801539005511094,0.0,0.6435796962467117,0.0,0.0,0.0,0.0,0.06552069555117375,0.2906266242258504,0.0,0.0
