,ERR3196800,ERR3196801,ERR3196802,ERR3196803,ERR3196804,ERR3196805,ERR3196806,ERR3196808,ERR3196809,ERR3196810,ERR3196811,ERR3196812,ERR3196813,ERR3196814,ERR3196816,ERR3196817,ERR3196818,ERR3196819,ERR3196820,ERR3196821,ERR3196822
ERR3196800,0.0,0.08000944049545855,0.0003967291486467153,0.0,0.0,0.0,1.2339641559190813e-10,0.11679687221676367,0.008592914193470332,0.0001657161644772663,0.0,1.2633538348240136e-05,0.0002539113540617182,6.71820116494861e-11,0.7855343837700692,0.0080670466668811,0.00016946722658799077,0.0,0.0,1.905109971980975e-07,6.945236598172789e-07
ERR3196801,2.8544468360675297e-11,0.0,0.013548438587663228,0.0,0.0,0.0,3.574534894861467e-05,3.557388350849089e-08,0.009534578476708236,0.15104546758408618,0.0,0.0030950587882241642,0.3539275428628677,2.1803631397241878e-05,3.4926086472065595e-08,0.16468816967677055,0.30325401557034715,0.0,0.0,0.0002597982843322394,0.0005893106601402504
ERR3196802,1.6732665307417943e-07,7.797166939841565e-09,0.0,0.003152818347763817,0.0,0.0,0.0004561614578695658,0.0,2.1694265125489824e-11,0.0024523579584730055,0.008521929580431289,0.2558883672878948,0.17352892278400314,0.001291070119700677,0.0,1.074934135476577e-08,0.0026585800094436176,0.055462644313694735,0.49658696224586973,0.0,0.0
ERR3196803,0.0,0.0,7.24098948338317e-06,0.0,0.008987904667485303,0.10019405122487539,0.0,0.0,0.0002826056265973333,1.2358688058831287e-07,3.6531401951650397e-06,0.1951181815018259,0.05068367696395835,0.29891749820503555,0.0,0.0,1.5003429478731775e-07,0.0004850761393124189,0.008020286797480685,0.2453374687127837,0.0919620824097916
ERR3196804,0.0,0.0,0.00805343335398581,0.00011911336194211733,0.0,0.00017503066167674815,0.004322903561185506,0.0,0.0,0.0007190528107955248,2.091796666212139e-05,0.0037020693933071756,0.0008760243652319894,0.6938197547569612,0.0,0.0,0.0005125980241617514,8.653444054399595e-07,0.049110468215445825,0.04438912421399546,0.19417864397024318
ERR3196805,0.0,0.0,4.959000269248819e-08,1.5304629440592401e-09,1.6802623556043507e-08,0.0,0.0009363576576847167,0.0,0.0,1.7023326176601339e-09,1.0599415227577964e-10,1.3639981216179985e-07,7.163515066629929e-09,0.6324571328877963,0.0,0.0,4.176698342773347e-10,4.57740810660799e-11,4.5146546235211844e-09,0.3663549423427922,0.00025134883888496435
ERR3196806,0.1396020219540428,0.016489497900119627,0.001093830906954974,0.0,0.0,0.05752980665025703,0.0,0.01556499691097318,0.0007733527469581469,0.0021124698248537696,0.0,0.01564428288351346,0.0010520869436376435,0.6318961875739768,0.01991063219969754,0.0003306562918540053,0.0,0.0,0.0,0.03765422676211519,0.06034595045104589
ERR3196808,4.025549656719592e-10,4.800847345557882e-06,0.3577089209616203,0.0,0.0,0.0,4.919710879553508e-07,0.0,0.08563956461454382,0.14280489738311747,0.0,0.0008919241590594435,0.02699825505503515,3.752430340844632e-07,1.1748493126168915e-06,0.2673259012365752,0.11855907191955052,0.0,0.0,4.754608049398115e-06,5.986674911342534e-05
ERR3196809,7.409953912264988e-09,5.722673605231437e-11,0.011927313166430791,0.34484929967165284,0.0,0.0,4.2986800298081736e-05,2.614036183216116e-11,0.0,0.11093106399143633,0.0,0.0026086206692547587,0.24596065703017078,6.359922185257365e-05,2.4726839484377377e-09,0.008871903073496466,0.27423866250663637,0.0,0.0,0.0005058839027660897,0.0
ERR3196810,0.0,0.0,3.742886651923238e-07,0.0014478919785127736,0.07821373764602223,0.0,0.019227094609950954,0.0,9.076730918649886e-06,0.0,0.0004727647342247894,0.22460714116325745,0.5232367061352811,0.025083244794210337,0.0,2.322981717973833e-06,6.947556975453978e-06,0.008495933992746557,0.04417710540744549,0.0,0.07501965798007093
ERR3196811,0.0,0.0,1.1057814825131908e-06,5.561328671825834e-10,0.0026388230693263613,0.03234378324440792,0.0,0.0,0.00010827843483045065,7.1181320167923284e-09,0.0,0.2880847932786864,0.02005701626487455,0.3432060507813597,0.0,0.0,1.1981834127568428e-09,0.0007909865754097893,0.0021207316238218647,0.27902692655490036,0.03162149551845202
ERR3196812,0.0,0.0,1.0579054123436147e-07,1.5651439763238797e-09,1.4034726176176565e-06,0.0011308633091723047,0.000763193474378823,0.0,0.0,5.342742438270206e-08,1.068269406308653e-09,0.0,1.2435278171938789e-11,0.1059639730781751,0.0,0.0,1.8783162558768645e-08,1.2684189643368948e-10,2.5502097093298785e-05,0.1022837058381152,0.7898311779566289
ERR3196813,0.0,0.0,1.9748720576268623e-07,2.7924958072458e-09,0.0015480115652169123,0.0018670587846888178,0.0053569525269722505,0.0,0.0,3.833967726960969e-08,1.6173369751619778e-07,0.006470557297479992,0.0,0.9395288273982141,0.0,0.0,3.7263153293261044e-08,1.305534626786534e-06,0.0006056758167766713,0.01332035444566602,0.03130081901412866
