,ERR3196800,ERR3196801,ERR3196802,ERR3196803,ERR3196804,ERR3196805,ERR3196806,ERR3196808,ERR3196809,ERR3196810,ERR3196811,ERR3196812,ERR3196813,ERR3196814,ERR3196816,ERR3196817,ERR3196818,ERR3196819,ERR3196820,ERR3196821,ERR3196822
ERR3196800,0.0,0.08008947731127782,0.0,0.0,0.0,0.0,1.235198542277282e-10,0.11691370905116712,0.008601510047739463,0.0,0.0,0.0,0.0,6.724921664753959e-11,0.7863201869253491,0.008075116473697451,0.0,0.0,0.0,0.0,0.0
ERR3196801,1.5199959052648436e-10,0.0,0.07214557621381851,0.0,0.0,0.0,0.0,1.894312992067072e-07,0.05077172942897987,0.0,0.0,0.0,0.0,0.0001161045636757047,1.8598177325874575e-07,0.8769662142284539,0.0,0.0,0.0,0.0,0.0
ERR3196802,0.0,0.0,0.0,0.0165663486959449,0.0,0.0,0.0,0.0,1.1399158502932697e-10,0.012885809642713608,0.044778113236953285,0.0,0.911800277269525,0.0,0.0,5.6481952809331524e-08,0.013969394558918873,0.0,0.0,0.0,0.0
ERR3196803,0.0,0.0,0.0,0.0,0.13182443245752917,0.0,0.0,0.0,0.0,1.8126327542934425e-06,5.3580133605284055e-05,0.0,0.7433709187865593,0.0,0.0,0.0,2.200533549388154e-06,0.007114548844167915,0.11763250661183478,0.0,0.0
ERR3196804,0.0,0.0,0.0,0.0,0.0,0.0007055866535394019,0.0,0.0,0.0,0.0,8.432487173723412e-05,0.014923846652756275,0.0035314446872432223,0.0,0.0,0.0,0.0,3.4883914472142798e-06,0.19797497529824434,0.0,0.7827763334450323
ERR3196805,0.0,0.0,0.0,0.0,1.6818372465862226e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3652765816952964e-07,7.1702293486224475e-09,0.6330499278353731,0.0,0.0,0.0,0.0,4.518886158453295e-09,0.36669832270415986,0.0002515844253208228
ERR3196806,0.0,0.0,0.0,0.0,0.0,0.06981491583451813,0.0,0.0,0.0,0.0,0.0,0.018985015879572832,0.0012767531423700574,0.7668334333161358,0.024162415835752158,0.0,0.0,0.0,0.0,0.045695037499299276,0.07323242849235174
ERR3196808,1.1404718025186612e-09,1.3601201059999037e-05,0.0,0.0,0.0,0.0,1.3937951368477898e-06,0.0,0.24262403137874275,0.0,0.0,0.0,0.0,1.063094821723346e-06,3.3284461191813056e-06,0.7573565809436477,0.0,0.0,0.0,0.0,0.0
ERR3196809,0.0,1.515173651768119e-10,0.031579558599397074,0.0,0.0,0.0,0.0,6.921098463411977e-11,0.0,0.29370856511679383,0.0,0.0,0.651222020705509,0.0,6.5468447552169975e-09,0.023489848810726986,0.0,0.0,0.0,0.0,0.0
ERR3196810,0.0,0.0,6.477401000069225e-07,0.002505706910678628,0.0,0.0,0.0,0.0,0.0,0.0,0.0008181617684552624,0.0,0.9055080419953646,0.0,0.0,0.0,1.2023370378507112e-05,0.014702975659939195,0.07645244255508372,0.0,0.0
