,ERR3196800,ERR3196801,ERR3196802,ERR3196803,ERR3196804,ERR3196805,ERR3196806,ERR3196808,ERR3196809,ERR3196810,ERR3196811,ERR3196812,ERR3196813,ERR3196814,ERR3196816,ERR3196817,ERR3196818,ERR3196819,ERR3196820,ERR3196821,ERR3196822
ERR3196800,0.0,0.08000944049545855,0.0003967291486467153,0.0,0.0,0.0,1.2339641559190813e-10,0.11679687221676367,0.008592914193470332,0.0001657161644772663,0.0,1.2633538348240136e-05,0.0002539113540617182,6.71820116494861e-11,0.7855343837700692,0.0080670466668811,0.00016946722658799077,0.0,0.0,1.905109971980975e-07,6.945236598172789e-07
ERR3196801,2.8544468360675297e-11,0.0,0.013548438587663228,0.0,0.0,0.0,3.574534894861467e-05,3.557388350849089e-08,0.009534578476708236,0.15104546758408618,0.0,0.0030950587882241642,0.3539275428628677,2.1803631397241878e-05,3.4926086472065595e-08,0.16468816967677055,0.30325401557034715,0.0,0.0,0.0002597982843322394,0.0005893106601402504
ERR3196802,0.0,4.220763543097575e-09,0.0,0.0017066840870436782,0.3074433956778536,0.0,0.0,0.0,1.174354275629004e-11,0.0013275107671297832,0.004613092161222866,0.13851752823615376,0.09393470174624698,0.0,0.0,5.818835027203915e-09,0.001439142917785936,0.03002304669493039,0.26881252670313205,0.06974894538981874,0.08243341556734006
ERR3196803,0.0,0.0,1.0327485659334e-05,0.0,0.012819029329337825,0.1429021033037069,0.0,0.0,0.00040306722757003834,1.762662050382217e-07,5.210303517728108e-06,0.27828796409105405,0.07228776511950341,0.0,0.0,7.871853521906601e-05,2.1398691869116762e-07,0.0006918414788379849,0.011438961080499686,0.3499133917599285,0.13116123003204164
ERR3196804,0.0,0.0,0.00805343335398581,0.00011911336194211733,0.0,0.00017503066167674815,0.004322903561185506,0.0,0.0,0.0007190528107955248,2.091796666212139e-05,0.0037020693933071756,0.0008760243652319894,0.6938197547569612,0.0,0.0,0.0005125980241617514,8.653444054399595e-07,0.049110468215445825,0.04438912421399546,0.19417864397024318
ERR3196805,0.0,0.0,4.959000269248819e-08,1.5304629440592401e-09,1.6802623556043507e-08,0.0,0.0009363576576847167,0.0,0.0,1.7023326176601339e-09,1.0599415227577964e-10,1.3639981216179985e-07,7.163515066629929e-09,0.6324571328877963,0.0,0.0,4.176698342773347e-10,4.57740810660799e-11,4.5146546235211844e-09,0.3663549423427922,0.00025134883888496435
ERR3196806,0.138934991395965,0.016410709650259172,0.0,0.0,0.005866691142868112,0.057254924248849814,0.0,0.015490626006951289,0.0007696576005184747,0.0021023762609750267,0.0,0.015569533144244262,0.0010470599810525885,0.6288769328329282,0.01981549747369609,0.0003290763874385812,0.0,0.0,0.0,0.03747431160372736,0.06005761227052621
ERR3196808,4.025549656719592e-10,4.800847345557882e-06,0.3577089209616203,0.0,0.0,0.0,4.919710879553508e-07,0.0,0.08563956461454382,0.14280489738311747,0.0,0.0008919241590594435,0.02699825505503515,3.752430340844632e-07,1.1748493126168915e-06,0.2673259012365752,0.11855907191955052,0.0,0.0,4.754608049398115e-06,5.986674911342534e-05
ERR3196809,0.0,3.486383337062814e-11,0.007266391331730077,0.21009006193782545,0.0,0.0,2.6188539590284388e-05,1.592530488426375e-11,0.0,0.06758173534636727,0.0,0.0015892312337529569,0.1498448444550647,3.8746097123952033e-05,1.5064154817033944e-09,0.005404965786481114,0.16707245062299217,0.0,0.39077718707532716,0.0003081960165401871,0.0
ERR3196810,0.0,0.0,3.294322785815689e-07,0.0012743702868382276,0.06884026208987792,0.07926370147320211,0.0,0.0,7.988935884729896e-06,0.0,0.00041610654586254973,0.19768924143370373,0.4605297364564583,0.0,0.0,2.0445854540164204e-06,6.1149314362032055e-06,0.007477744196370352,0.038882728356293784,0.07958065640987952,0.06602897486645984
ERR3196811,0.0,0.0,1.6834908590112952e-06,8.466813860635015e-10,0.004017461484037887,0.04924161265031302,0.0,0.0,0.00016484790001259535,1.0836960442012621e-08,0.0,0.43859308893702853,0.03053569269781508,0.0,0.0,6.771025818823354e-05,1.8241676630455246e-09,0.0012042331060532513,0.0032286960485230416,0.4248029901943916,0.048141969724968314
ERR3196812,0.0,0.0,1.0579054123436147e-07,1.5651439763238797e-09,1.4034726176176565e-06,0.0011308633091723047,0.000763193474378823,0.0,0.0,5.342742438270206e-08,1.068269406308653e-09,0.0,1.2435278171938789e-11,0.1059639730781751,0.0,0.0,1.8783162558768645e-08,1.2684189643368948e-10,2.5502097093298785e-05,0.1022837058381152,0.7898311779566289
ERR3196813,0.0,0.0,1.985508267954982e-07,2.8075355525455286e-09,0.0015563488023226893,0.0018771143373268846,0.0,0.0,0.0,3.854616602404669e-08,1.6260475831088742e-07,0.006505406242802987,0.0,0.9445889153056543,0.0,3.200471932178376e-08,3.74638441351743e-08,1.3125659384239225e-06,0.0006089378485386851,0.013392094835622956,0.03146939808394281
