,ERR3196800,ERR3196801,ERR3196802,ERR3196803,ERR3196804,ERR3196805,ERR3196806,ERR3196808,ERR3196809,ERR3196810,ERR3196811,ERR3196812,ERR3196813,ERR3196814,ERR3196816,ERR3196817,ERR3196818,ERR3196819,ERR3196820,ERR3196821,ERR3196822
ERR3196800,0.0,0.08002300177163203,0.0003967963926308946,0.0,0.0,0.0,1.2341733078466908e-10,0.11681666881364676,0.00859437065762995,0.0001657442526960936,0.0,1.263567968183187e-05,0.0002539543910080422,6.719339872841362e-11,0.7856675286671727,0.00806841399862441,0.0,0.0,0.0,1.905432880406667e-07,6.946413787652115e-07
ERR3196801,2.8561299839137964e-11,0.0,0.013556427534922979,0.0,0.0,0.0,3.576642648501741e-05,3.559485993889908e-08,0.009540200618632673,0.15113453277536604,0.0,0.003096883814869483,0.35413623912372527,2.1816488086237923e-05,3.4946680923670436e-08,0.1647852793985543,0.3034328317727474,0.0,0.0,0.00025995147650846503,0.0
ERR3196802,0.0,0.0,0.0,0.0017066840942471882,0.3074433969754995,0.0,0.0,0.0,1.1743542805856758e-11,0.0013275107727328923,0.004613092180693637,0.1385175288208035,0.09393470214272315,0.0,0.0,5.818835051763842e-09,0.0014391429238602182,0.03002304682165057,0.26881252783772613,0.06974894568421255,0.08243341591527202
ERR3196803,0.0,0.0,1.0331650008859297e-05,0.0,0.012824198343409912,0.1429597256839925,0.0,0.0,0.0,1.763372808171179e-07,5.212404467145654e-06,0.27840017807898737,0.07231691369741385,0.0,0.0,7.875027687483633e-05,2.1407320458423644e-07,0.0006921204499088742,0.011443573609988157,0.35005448725160354,0.13121411814285955
ERR3196804,0.0,0.0,0.008088398721623806,0.00011963051311328118,0.0,0.00017579058743318597,0.0,0.0,0.0,0.0007221747023882771,2.1008785616278187e-05,0.003718142565042594,0.0008798277758574737,0.696832092692008,0.0,0.0,0.0005148235567486022,8.691014471810098e-07,0.04932368976960164,0.04458184724019433,0.19502170398892538
ERR3196805,0.0,0.0,0.0,1.5304630199549053e-09,1.6802624389285693e-08,0.0,0.0009363577041186977,0.0,0.0,1.702332702078817e-09,1.0599415753203019e-10,1.3639981892586724e-07,7.1635154218686775e-09,0.6324571642513487,0.0,0.0,4.176698549895839e-10,4.5774083336016816e-11,4.514654847402929e-09,0.36635496051033567,0.00025134885134935455
ERR3196806,0.1397548901723114,0.016507554373291378,0.0,0.0,0.0,0.05759280343867645,0.0,0.01558204102904419,0.0007741995903982764,0.0021147830399043215,0.0,0.015661413821998572,0.0010532390090181184,0.6325881320241579,0.019932434913056313,0.000331018369977857,0.0,0.0,0.0,0.0376954592204624,0.06041203099770311
ERR3196808,4.0257906677194794e-10,4.8011347738888504e-06,0.35773033711396257,0.0,0.0,0.0,4.92000542428388e-07,0.0,0.08564469188382573,0.1428134471599286,0.0,0.0008919775588561743,0.026999871449565314,3.7526550001000323e-07,1.1749196512368806e-06,0.26734190612739683,0.11856617009070869,0.0,0.0,4.754892709367008e-06,0.0
ERR3196809,0.0,5.722673647636185e-11,0.011927313254811634,0.3448493022269703,0.0,0.0,4.298680061661195e-05,2.614036202586004e-11,0.0,0.11093106481343042,0.0,0.002608620688584518,0.24596065885272794,6.359922232384096e-05,2.4726839667602118e-09,0.00887190313923686,0.27423866453873225,0.0,0.0,0.0005058839065146661,0.0
ERR3196810,0.0,0.0,3.5791542287302376e-07,0.0013845540032519437,0.07479228089814435,0.08611694443972885,0.0,0.0,8.679669696606805e-06,0.0,0.00045208366030152617,0.2147817109781847,0.5003477378692951,0.0,0.0,2.2213629779242356e-06,6.643636380295692e-06,0.008124279708424215,0.04224457974191486,0.0,0.07173792611627657
