,ERR3196800,ERR3196801,ERR3196802,ERR3196803,ERR3196804,ERR3196805,ERR3196806,ERR3196808,ERR3196809,ERR3196810,ERR3196811,ERR3196812,ERR3196813,ERR3196814,ERR3196816,ERR3196817,ERR3196818,ERR3196819,ERR3196820,ERR3196821,ERR3196822
ERR3196800,0.0,0.08002302090861126,0.00039679648752216526,0.0,0.0,4.554980636444131e-07,1.2341736029911924e-10,0.11681669674959162,0.008594372712917669,0.00016574429233275122,0.0,1.2635682703572299e-05,0.00025395445173957937,6.719341479727692e-11,0.7856677165544407,0.008068415928133022,0.0,0.0,0.0,1.9054333360785194e-07,0.0
ERR3196801,2.0191200111783945e-11,0.0,0.009583616386514893,0.2950590968717954,0.0,0.000371374009714841,2.5284811213416828e-05,2.5163523509962383e-08,0.006744374411609104,0.10684344242928154,0.0,0.0,0.25035400038703287,1.542300522618215e-05,2.4705298139322683e-08,0.11649373699908121,0.21450960079951778,0.0,0.0,0.0,0.0
ERR3196802,2.2500558942483855e-07,1.0484917440888217e-08,0.0,0.0042396219469802605,0.0,0.0,0.0,0.0,2.917246488839743e-11,0.003297706837429482,0.011459511996763894,0.0,0.2333458348441504,0.0017361130933711071,9.224838832093287e-08,1.4454731765809125e-08,0.0035750154029122985,0.07458109479624069,0.6677647588593525,0.0,0.0
ERR3196803,0.0,0.0,1.5886322727509793e-05,0.0,0.019718956161920917,0.2198201001103139,0.0,0.0,0.0006200208133209062,2.711426490008976e-07,8.014783648341188e-06,0.42807829074412296,0.1111971300488752,0.0,0.0,0.00012108930444233353,3.2916678482345246e-07,0.0010642297042711788,0.01759605710301815,0.0,0.20175962459390478
ERR3196804,0.0,0.0,0.008088398721623806,0.00011963051311328118,0.0,0.00017579058743318597,0.0,0.0,0.0,0.0007221747023882771,2.1008785616278187e-05,0.003718142565042594,0.0008798277758574737,0.696832092692008,0.0,0.0,0.0005148235567486022,8.691014471810098e-07,0.04932368976960164,0.04458184724019433,0.19502170398892538
ERR3196805,0.0,0.0,4.9590002713200435e-08,1.5304629446984682e-09,1.6802623563061453e-08,0.0,0.000936357658075805,0.0,0.0,1.7023326183711467e-09,1.059941523200502e-10,1.3639981221876993e-07,7.1635150696219125e-09,0.6324571331519545,0.0,0.0,0.0,4.5774081085198354e-11,4.514654625406819e-09,0.3663549424958076,0.00025134883898994515
ERR3196806,0.13989755130975562,0.016524405207494118,0.0010961464833246172,0.0,0.0,0.05765159390273128,0.0,0.015597947103559114,0.000774989889714736,0.0,0.0,0.015677400919888857,0.0010543141504664203,0.6332338750270468,0.019952781849276027,0.00033135627197983876,0.0,0.0,0.0,0.03773393856871449,0.06047369931604833
ERR3196808,4.5671895575595607e-10,5.446803973084569e-06,0.40583885128202035,0.0,0.0,2.8636381657623303e-05,5.58166066037776e-07,0.0,0.09716241471983833,0.16201937417610404,0.0,0.0010119330408933363,0.030630884990788552,4.2573218888426336e-07,1.3329259280985832e-06,0.3032947469806683,0.0,0.0,0.0,5.394343154419153e-06,0.0
ERR3196809,7.424934310649768e-09,5.734242898569487e-11,0.011951426123813348,0.34554646728604815,0.0,0.001099142257715529,4.307370494032064e-05,2.6193208724166773e-11,0.0,0.1111553287509092,0.0,0.0,0.24645790555194566,6.372779777782151e-05,2.477682871651812e-09,0.008889839034238695,0.2747930795064585,0.0,0.0,0.0,0.0
ERR3196810,0.0,0.0,3.758636436004167e-07,0.0014539845985023123,0.07854285514132611,0.09043541139699443,0.0,0.0,9.114925116183486e-06,0.0,0.00047475409248689236,0.2255522710336847,0.5254384466396623,0.025188793192090598,0.0,2.3327566494330144e-06,6.976791769993409e-06,0.008531684240722362,0.044362999327350924,0.0,0.0
ERR3196811,0.0,0.0,1.1059012277672104e-06,5.561930908999296e-10,0.0026391088278995938,0.032347285757880796,0.0,0.0,0.0,7.118902840449602e-09,0.0,0.28811599002713617,0.020059188242381402,0.3432432166196214,0.0,0.0,1.1983131642307025e-09,0.0007910722314728511,0.002120961278189403,0.27905714242551044,0.031624919815271255
ERR3196812,0.0,0.0,1.0579054322144244e-07,1.565144005722234e-09,1.4034726439793113e-06,0.0011308633304134943,0.0007631934887140104,0.0,0.0,5.3427425386238076e-08,1.0682694263741314e-09,0.0,1.2435278405512644e-11,0.10596397506851367,0.0,0.0,0.0,1.2684189881618148e-10,2.550209757230883e-05,0.10228370775932671,0.7898311927921566
ERR3196813,0.0,0.0,1.985508331500619e-07,2.8075356423999194e-09,0.0015563488521331977,0.001877114397403404,0.0,0.0,0.0,3.854616725770596e-08,1.6260476351500724e-07,0.006505406451006695,0.0,0.9445889455369585,0.0,0.0,3.746384533419416e-08,1.3125659804322284e-06,0.0006089378680275708,0.013392095264233208,0.03146939909111209
ERR3196814,4.2754130064795676e-05,3.7958529083340823e-06,3.6254220085722605e-08,0.0,0.0,2.9254257349975155e-06,0.9999415808523664,3.123766387135586e-06,8.804077022128102e-08,0.0,0.0,3.6683904650576883e-07,8.321084953726346e-07,0.0,2.902034161131371e-06,4.029839441667039e-08,0.0,0.0,0.0,9.204199247868918e-07,6.339775259259947e-07
ERR3196816,2.964360256252447e-08,0.6376299636655853,0.07559247718999153,0.0,0.0,7.207067296195945e-07,1.8449098127154902e-08,0.0014786761104888127,0.044391790883678416,0.05984277971279996,0.0,0.00029697648238164424,0.012694335047558066,1.1617923251612276e-08,0.0,0.16807207695861362,0.0,0.0,0.0,1.435315490583403e-07,0.0
ERR3196817,3.5464581771832226e-06,4.02238372296019e-06,0.00031106036483325686,0.6993786421195447,0.0,9.722903215841642e-07,1.653502035303266e-07,1.842665968022816e-05,2.497120713581723e-11,0.04503588862642837,0.0,0.0,0.0014684074954779492,3.1277254267753544e-08,4.7534858379755516e-05,0.0,0.2537313020910051,0.0,0.0,0.0,0.0
ERR3196818,0.0,0.0,3.8807527400574134e-08,7.2559049229910795e-06,0.02889883626682878,0.10064752521245736,0.0,0.0,9.25758878270273e-06,6.24029740382881e-09,1.6155282085956116e-05,0.17767400448199092,0.055299789738552554,0.6068434655350518,0.0,1.5934117803629375e-06,0.0,0.005629886568259085,0.02497218496146267,0.0,0.0
ERR3196819,0.0,0.0,0.00015117298389652318,2.842026163360309e-10,0.0052037590443104785,0.01213213100345639,0.0,0.0,0.0,5.8657117690274507e-08,2.08432118956658e-12,0.342018256370219,0.0027183610565889634,0.1950110897831462,0.0,0.0,2.3346230786915947e-10,0.0,0.004593963580496574,0.3835698696333217,0.05460133736769735
ERR3196820,0.0,0.0,0.0022961866599683326,3.9392688759214604e-05,1.6698504375509298e-07,0.00950424520638116,0.0,0.0,0.0,4.659421819490217e-05,1.8557608052017684e-06,0.09810336637746962,0.2290335922853541,0.4860614999210729,0.0,0.0,2.5208041259319603e-05,7.391066877380455e-07,0.0,0.15103894381451816,0.023848208934485568
ERR3196821,0.0,0.0,1.034988892279285e-08,2.950883958546858e-10,4.407732366038441e-11,6.222945698537013e-12,0.0006157951932034082,0.0,9.444909523051407e-09,0.0,3.9180585073717867e-11,4.4546023397247895e-11,1.1264142557418155e-10,0.9993841841761887,0.0,0.0,0.0,4.582742880011978e-12,1.2364459124091262e-10,0.0,1.6582543650918513e-10
ERR3196822,0.0,0.0,4.9127514902018476e-05,7.338217838739253e-08,1.562718469018196e-13,3.656940942228419e-11,0.0018821633850875038,0.0,0.0,2.0038453587750743e-06,2.5223429825979955e-09,6.727760555050314e-08,6.373195979506324e-07,0.9948193586260422,0.0,0.0,0.0,1.7497613255763964e-11,4.1226603409799253e-11,0.003246566031434584,0.0
