,ERR3196800,ERR3196801,ERR3196802,ERR3196803,ERR3196804,ERR3196805,ERR3196806,ERR3196808,ERR3196809,ERR3196810,ERR3196811,ERR3196812,ERR3196813,ERR3196814,ERR3196816,ERR3196817,ERR3196818,ERR3196819,ERR3196820,ERR3196821,ERR3196822
ERR3196800,0.0,0.08002403206688911,0.000396801501380033,0.0,0.0,4.555038192461434e-07,1.234189197814292e-10,0.11681817282695747,0.008594481310056504,0.0001657463866515022,0.0,0.0,0.0002539576606679997,6.719426384267433e-11,0.7856776441278591,0.008068517879364835,0.0,0.0,0.0,1.9054574128337932e-07,0.0
ERR3196801,2.8642401117859173e-11,0.0,0.013594921707603,0.0,0.0,0.000526815805504906,3.586798709113689e-05,3.569593337299367e-08,0.009567290508581159,0.15156368704831752,0.0,0.0,0.35514182717455683,2.187843712535607e-05,3.5045913820139946e-08,0.1652531956680842,0.30429444489264623,0.0,0.0,0.0,0.0
ERR3196802,2.431391753070969e-07,1.1329914897923595e-08,0.0,0.004581300342083219,0.0,0.0,0.0,0.0,3.152352380565882e-11,0.0035634746803701735,0.012383053698520165,0.0,0.25215157539144084,0.0018760294214962558,9.968284395553986e-08,1.5619663359510117e-08,0.003863132018169814,0.0,0.7215810646447985,0.0,0.0
ERR3196803,0.0,0.0,1.588824662424233e-05,0.0,0.019721344205773463,0.21984672119686754,0.0,0.0,0.0006200959003021614,2.711754854518128e-07,8.015754270450377e-06,0.42813013272410533,0.11121059646264748,0.0,0.0,0.0,3.2920664822750414e-07,0.001064358586712121,0.01759818805536922,0.0,0.20178405848519432
ERR3196804,0.0,0.0,0.0,0.00012060602271321488,0.0,0.00017722404618176354,0.0,0.0,0.0,0.0007280635708439522,2.1180098699523276e-05,0.003748461617195171,0.0008870022033450874,0.7025143085270202,0.0,0.0,0.000519021610479298,8.761884083832787e-07,0.04972589261586743,0.04494538342200778,0.196611980077238
ERR3196805,0.0,0.0,0.0,1.5304630205941333e-09,1.6802624396303642e-08,0.0,0.000936357704509786,0.0,0.0,1.7023327027898299e-09,1.0599415757630076e-10,1.3639981898283732e-07,7.163515424860662e-09,0.632457164515507,0.0,0.0,0.0,4.577408335513527e-11,4.5146548492885645e-09,0.36635496066335105,0.0002513488514543354
ERR3196806,0.14005106779520518,0.016542538252624996,0.0,0.0,0.0,0.05771485784118948,0.0,0.01561506350050208,0.0007758403243579024,0.0,0.0,0.01569460450542465,0.0010554711014024733,0.6339287538012043,0.019974677021248416,0.0003317198855658506,0.0,0.0,0.0,0.0377753458812586,0.06054006009001626
ERR3196808,4.5718159291551555e-10,5.4523213572155036e-06,0.4062499490283033,0.0,0.0,2.8665389111995796e-05,5.587314648680627e-07,0.0,0.09726083617354725,0.16218349301136972,0.0,0.0,0.030661912793441225,4.2616343774774097e-07,1.3342761261963563e-06,0.30360197184726084,0.0,0.0,0.0,5.399807397939588e-06,0.0
ERR3196809,1.023836659693858e-08,7.90704381953089e-11,0.01648002216481852,0.47647982599350486,0.0,0.0015156257154406423,5.939505501547988e-05,3.611825533372036e-11,0.0,0.1532739492823126,0.0,0.0,0.339844944370109,8.787533044286366e-05,3.416518515799075e-09,0.012258348318282307,0.0,0.0,0.0,0.0,0.0
ERR3196810,0.0,0.0,4.132346930718832e-07,0.0015985501378582448,0.08635214708826734,0.0,0.0,0.0,1.0021196108989953e-05,0.0,0.0005219575370849299,0.2479782896782613,0.577681291931868,0.027693243017274785,0.0,2.5646959860386385e-06,7.670474265834182e-06,0.009379965257691178,0.04877388575064005,0.0,0.0
