,ERR3196800,ERR3196801,ERR3196802,ERR3196803,ERR3196804,ERR3196805,ERR3196806,ERR3196808,ERR3196809,ERR3196810,ERR3196811,ERR3196812,ERR3196813,ERR3196814,ERR3196816,ERR3196817,ERR3196818,ERR3196819,ERR3196820,ERR3196821,ERR3196822
ERR3196800,0.0,0.08002408376641325,0.00039680175773363415,0.0,0.0,0.0,1.2341899951621958e-10,0.11681824829733543,0.008594486862520965,0.00016574649373195163,0.0,0.0,0.0002539578247373407,6.7194307253527e-11,0.7856781517148836,0.008068523092030632,0.0,0.0,0.0,0.0,0.0
ERR3196801,4.120149178702451e-11,0.0,0.019556009036260303,0.0,0.0,0.0,5.159534528797334e-05,5.134784963194104e-08,0.01376234623945686,0.21802117711558508,0.0,0.0,0.5108640513534939,3.147167179958359e-05,5.041281017215185e-08,0.23771324743625502,0.0,0.0,0.0,0.0,0.0
ERR3196802,0.0,4.0693801151586e-08,0.0,0.016454715398665005,0.0,0.0,0.0,0.0,1.1322344615137975e-10,0.012798977870369632,0.044476373335279165,0.0,0.9056560584509729,0.0067381590171418405,3.580321535243601e-07,5.610134590888299e-08,0.0138752609870475,0.0,0.0,0.0,0.0
ERR3196803,0.0,0.0,1.992017224212259e-05,0.0,0.024725986618673087,0.27563674310200015,0.0,0.0,0.0,3.3999109566937e-07,1.0049894711117358e-05,0.5367757807141719,0.1394322664468818,0.0,0.0,0.0,4.1274869978023586e-07,0.001334458538825627,0.022064041772698537,0.0,0.0
ERR3196804,0.0,0.0,0.0,0.0004061264611582746,0.0,0.0005967809325666774,0.0,0.0,0.0,0.002451667627148379,7.132146752135502e-05,0.012622499416957334,0.0029868746002902676,0.0,0.0,0.0,0.0,2.9504604297477762e-06,0.16744603910900577,0.15134824201927483,0.6620674979056475
ERR3196805,0.0,0.0,0.0,1.5304630233617111e-09,1.6802624426688282e-08,0.0,0.0009363577062030269,0.0,0.0,0.0,0.0,1.3639981922949279e-07,7.16351543781464e-09,0.6324571656591964,0.0,0.0,0.0,4.577408343790978e-11,4.514654857452537e-09,0.3663549613258406,0.0002513488519088563
ERR3196806,0.14245488835434353,0.0,0.0,0.0,0.0,0.05870546908057875,0.0,0.015883078670009005,0.0007891567592245556,0.0,0.0,0.015963984907670873,0.0010735870870430663,0.6448094346514538,0.02031752010014616,0.0,0.0,0.0,0.0,0.038423717610853086,0.06157916277867734
ERR3196808,4.5719716742686775e-10,5.452507097941267e-06,0.40626378848409295,0.0,0.0,0.0,5.587504988136048e-07,0.0,0.09726414949591321,0.16218901801214008,0.0,0.0,0.030662957333108355,4.2617795558354616e-07,1.3343215801231908e-06,0.3036123144604158,0.0,0.0,0.0,0.0,0.0
ERR3196809,1.9613558216029113e-08,1.5147461541124642e-10,0.03157064860597678,0.0,0.0,0.0,0.00011378263888682235,6.919145714719303e-11,0.0,0.29362569691031026,0.0,0.0,0.6510382821044336,0.0001683420781112944,6.544997600086281e-09,0.023483221283059415,0.0,0.0,0.0,0.0,0.0
ERR3196810,0.0,0.0,5.705073205388522e-07,0.0022069409253058,0.1192168346076755,0.0,0.0,0.0,1.3835154299931236e-05,0.0,0.0007206088958885703,0.0,0.7975405054583419,0.0,0.0,3.5407913699470773e-06,1.058977330323534e-05,0.012949877964341295,0.06733669592215334,0.0,0.0
ERR3196811,0.0,0.0,3.1955562201294685e-06,1.6071474075553083e-09,0.007625835308655929,0.09346907988934791,0.0,0.0,0.0,2.0570421373186726e-08,0.0,0.8325253837621908,0.0579620151865703,0.0,0.0,0.0,3.4625850749362767e-09,0.0022858422853536137,0.006128622371507643,0.0,0.0
ERR3196812,0.0,0.0,0.0,1.5651442565933189e-09,1.4034728689366976e-06,0.0011308635116753524,0.0007631936110434432,0.0,0.0,0.0,0.0,0.0,1.243528039871696e-11,0.10596399205308332,0.0,0.0,0.0,1.2684191914719552e-10,2.5502101659944766e-05,0.10228372415400008,0.7898313193912475
ERR3196813,0.0,0.0,1.8820768934736294e-05,2.6612821897206344e-07,0.14752736950593776,0.17793295438299808,0.0,0.0,0.0,3.6538174923128266e-06,1.5413416469979874e-05,0.6166519157761676,0.0,0.0,0.0,0.0,3.5512234587737203e-06,0.00012441902477759948,0.05772163595554411,0.0,0.0
